invoice_date,product_name,product_rank,product_category,product_details,brand_name,location,product_price,units_sold,dow,week,yr,week_year,month,floor_month
2018-01-23T13:46:14Z,OG Kush,2,Vape Cartidge,Vaporizer Cartridge,Honey Vape,California,94.7,9,23,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-23T21:08:08Z,OG Kush,2,Concentrate,Shatter,BAMF Extractions,California,10.69,7,23,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-23T22:12:51Z,OG Kush,2,Shatter,Shatter,BAMF Extractions,California,10.69,10,23,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-24T00:03:01Z,OG Kush,2,Concentrate,Shatter,West Coast Cure,California,10.69,7,23,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-24T00:50:03Z,OG Kush,2,Shatter,Shatter,West Coast Cure,California,10.69,3,23,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-24T07:25:34Z,OG Kush,2,Concentrate,Wax,Waxman Concentrates,California,95.77,10,23,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-24T10:42:33Z,OG Kush,2,Wax,Wax,Waxman Concentrates,California,95.77,6,24,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-24T17:40:55Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,Ganja Gold,California,39.37,7,24,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-24T18:33:46Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,Ganja Gold,California,39.37,10,24,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-24T19:15:40Z,Girl Scout Cookies,3,Concentrate,Water Hash,Boss Concentrates,California,10.69,7,24,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-24T20:46:19Z,Girl Scout Cookies,3,Bubble Hash,Water Hash,Boss Concentrates,California,10.69,2,24,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-25T02:35:27Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,Temple Extracts,California,39.37,3,24,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-25T02:39:27Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,Temple Extracts,California,39.37,6,24,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-25T08:07:12Z,Girl Scout Cookies,3,Concentrate,Shatter,Chronic Extracts,California,10.51,2,25,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-25T23:57:55Z,Girl Scout Cookies,3,Shatter,Shatter,Chronic Extracts,California,10.51,5,25,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-26T13:21:57Z,Girl Scout Cookies,3,Concentrate,Oil,High Desert Pure,Oregon,26.2,5,26,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-26T14:42:04Z,Girl Scout Cookies,3,Oil,Oil,High Desert Pure,Oregon,26.2,6,26,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-26T18:32:47Z,Girl Scout Cookies,3,Concentrate,Shatter,Neutron Genetics,California,10.51,8,26,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-26T19:47:46Z,Girl Scout Cookies,3,Shatter,Shatter,Neutron Genetics,California,10.51,2,26,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-26T21:43:46Z,Girl Scout Cookies,3,Concentrate,Wax,Dixie Elixirs & Edibles,Colorado,58.08,8,26,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-26T22:43:42Z,Girl Scout Cookies,3,Wax,Wax,Dixie Elixirs & Edibles,Colorado,58.08,8,26,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-27T04:27:40Z,Girl Scout Cookies,3,Concentrate,Shatter,Shango,Nevada,10.51,3,26,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-27T05:20:17Z,Girl Scout Cookies,3,Shatter,Shatter,Shango,Nevada,10.51,3,26,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-27T08:11:53Z,Girl Scout Cookies,3,Concentrate,Oil,Shango,Nevada,26.2,8,27,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-27T10:41:24Z,Girl Scout Cookies,3,Oil,Oil,Shango,Nevada,26.2,9,27,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-27T13:13:38Z,Girl Scout Cookies,3,Concentrate,Oil,The CO2 Company,Oregon,26.2,7,27,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-27T22:06:35Z,Girl Scout Cookies,3,Oil,Oil,The CO2 Company,Oregon,26.2,10,27,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-27T23:28:54Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,The CO2 Company,Oregon,39.37,4,27,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-28T03:51:55Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,The CO2 Company,Oregon,39.37,3,27,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-28T07:56:49Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,Pure Vape,California,39.37,3,27,4,2018,2018-01-21T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-28T08:47:44Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,Pure Vape,California,39.37,9,28,4,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-28T12:04:34Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,Dank Tank,California,39.37,4,28,4,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-28T14:39:16Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,Dank Tank,California,39.37,2,28,4,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-28T16:22:57Z,Girl Scout Cookies,3,Concentrate,Wax,Golden State Labs,California,58.08,5,28,4,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-28T18:05:37Z,Girl Scout Cookies,3,Wax,Wax,Golden State Labs,California,58.08,3,28,4,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-28T21:57:07Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,W Vapes,California,39.37,9,28,4,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-29T01:39:30Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,W Vapes,California,39.37,8,28,4,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-29T01:59:58Z,Girl Scout Cookies,3,Vapes,Vaporizer Disposable,W Vapes,California,98.71,3,28,4,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-29T07:37:55Z,Girl Scout Cookies,3,Disposable Vape,Vaporizer Disposable,W Vapes,California,98.71,2,28,4,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-29T07:53:23Z,Girl Scout Cookies,3,Concentrate,Wax,Elicit Labs,California,58.08,2,28,4,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-29T15:09:34Z,Girl Scout Cookies,3,Wax,Wax,Elicit Labs,California,58.08,7,29,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-29T18:18:45Z,Girl Scout Cookies,3,Concentrate,Crumble,Skunk Feather Concentrates,California,17.2,7,29,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-29T18:32:51Z,Girl Scout Cookies,3,Crumble,Crumble,Skunk Feather Concentrates,California,17.2,8,29,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-30T07:15:52Z,Girl Scout Cookies,3,Wax,Crumble,Skunk Feather Concentrates,California,17.2,7,29,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-30T11:16:46Z,Girl Scout Cookies,3,Concentrate,Wax,BAMF Extractions,California,58.08,9,30,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-30T11:37:50Z,Girl Scout Cookies,3,Wax,Wax,BAMF Extractions,California,58.08,4,30,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-30T13:51:10Z,Girl Scout Cookies,3,Concentrate,Shatter,Waxman Concentrates,California,10.51,5,30,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-31T01:30:37Z,Girl Scout Cookies,3,Shatter,Shatter,Waxman Concentrates,California,10.51,7,30,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-31T06:31:16Z,Girl Scout Cookies,3,Concentrate,Crumble,Waxman Concentrates,California,17.2,8,30,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-31T06:31:30Z,Girl Scout Cookies,3,Crumble,Crumble,Waxman Concentrates,California,17.2,4,30,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-31T17:16:20Z,Girl Scout Cookies,3,Wax,Crumble,Waxman Concentrates,California,17.2,10,31,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-01-31T20:01:19Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,FlavRX,California,39.37,7,31,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-01T04:16:29Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,FlavRX,California,39.37,8,31,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-01T05:34:41Z,Girl Scout Cookies,3,Concentrate,Oil,HGH Extractions,California,26.2,1,31,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-01T15:26:31Z,Girl Scout Cookies,3,Oil,Oil,HGH Extractions,California,26.2,8,1,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-01T17:45:17Z,Girl Scout Cookies,3,Concentrate,Wax,NugRun Concentrates,California,58.08,10,1,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-01T23:33:41Z,Girl Scout Cookies,3,Wax,Wax,NugRun Concentrates,California,58.08,2,1,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-02T04:55:27Z,Girl Scout Cookies,3,Concentrate,Water Hash,Vegan Buddha,California,10.69,5,1,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-02T12:12:56Z,Girl Scout Cookies,3,Bubble Hash,Water Hash,Vegan Buddha,California,10.69,3,2,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-02T12:43:44Z,Girl Scout Cookies,3,Concentrate,Shatter,Roil Extracts,California,10.51,2,2,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-02T16:08:08Z,Girl Scout Cookies,3,Shatter,Shatter,Roil Extracts,California,10.51,9,2,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-02T16:51:57Z,Girl Scout Cookies,3,Concentrate,Wax,Waxman Concentrates,California,58.08,5,2,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-02T20:53:23Z,Girl Scout Cookies,3,Wax,Wax,Waxman Concentrates,California,58.08,9,2,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-02T22:30:15Z,Girl Scout Cookies,3,Concentrate,Shatter,Crystal Clear Concentrates,California,10.51,5,2,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-03T11:51:35Z,Girl Scout Cookies,3,Shatter,Shatter,Crystal Clear Concentrates,California,10.51,9,3,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-03T14:01:10Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,Brite Labs,California,39.37,5,3,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-03T19:17:49Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,Brite Labs,California,39.37,5,3,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-03T21:26:08Z,Girl Scout Cookies,3,Concentrate,Shatter,West Coast Cure,California,10.51,9,3,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-03T22:08:18Z,Girl Scout Cookies,3,Shatter,Shatter,West Coast Cure,California,10.51,4,3,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-04T02:41:59Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,Emerald Farms,California,39.37,3,3,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-04T04:00:39Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,Emerald Farms,California,39.37,3,3,5,2018,2018-01-28T08:00:00Z,Jan,2018-01-01T08:00:00Z
2018-02-04T08:43:15Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,Eureka Vapor,California,39.37,5,4,5,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-04T12:20:54Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,Eureka Vapor,California,39.37,9,4,5,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-04T16:26:28Z,Girl Scout Cookies,3,Concentrate,Crumble,Elicit Labs,California,17.2,8,4,5,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-04T17:46:33Z,Girl Scout Cookies,3,Crumble,Crumble,Elicit Labs,California,17.2,6,4,5,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-04T19:54:32Z,Girl Scout Cookies,3,Wax,Crumble,Elicit Labs,California,17.2,2,4,5,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-04T20:54:46Z,Girl Scout Cookies,3,Concentrate,Oil,The Clear Concentrate,California,26.2,7,4,5,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-04T22:54:28Z,Girl Scout Cookies,3,Oil,Oil,The Clear Concentrate,California,26.2,2,4,5,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-04T23:43:17Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,Bhang,California,39.37,9,4,5,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-05T03:11:13Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,Bhang,California,39.37,2,4,5,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-05T09:37:18Z,Girl Scout Cookies,3,Concentrate,Shatter,HGH Extractions,California,10.51,4,5,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-05T10:16:22Z,Girl Scout Cookies,3,Shatter,Shatter,HGH Extractions,California,10.51,5,5,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-05T14:48:52Z,Girl Scout Cookies,3,Concentrate,Wax,Blizzard Extracts,California,58.08,8,5,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-05T16:49:37Z,Girl Scout Cookies,3,Wax,Wax,Blizzard Extracts,California,58.08,7,5,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-05T19:45:03Z,Girl Scout Cookies,3,Concentrate,Wax,HGH Extractions,California,58.08,5,5,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-05T22:25:20Z,Girl Scout Cookies,3,Wax,Wax,HGH Extractions,California,58.08,9,5,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-06T17:20:50Z,Girl Scout Cookies,3,Concentrate,Oil,Eureka Vapor,California,26.2,1,6,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-06T18:28:58Z,Girl Scout Cookies,3,Oil,Oil,Eureka Vapor,California,26.2,2,6,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-06T18:51:26Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,Honey Vape,California,39.37,1,6,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-06T20:01:34Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,Honey Vape,California,39.37,7,6,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-06T21:02:06Z,Girl Scout Cookies,3,Concentrate,Oil,White Label Extracts,Oregon,26.2,10,6,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-07T05:04:31Z,Girl Scout Cookies,3,Oil,Oil,White Label Extracts,Oregon,26.2,3,6,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-07T14:20:29Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,AbsoluteXtracts,California,39.37,5,7,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-07T17:14:36Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,AbsoluteXtracts,California,39.37,5,7,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-07T20:42:39Z,Girl Scout Cookies,3,Vapes,Vaporizer Cartridge,Alpine Vapor,California,39.37,5,7,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-08T02:05:13Z,Girl Scout Cookies,3,Vape Cartidge,Vaporizer Cartridge,Alpine Vapor,California,39.37,3,7,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-08T02:06:42Z,Girl Scout Cookies,3,Concentrate,Shatter,BAMF Extractions,California,10.51,3,7,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-08T06:38:35Z,Girl Scout Cookies,3,Shatter,Shatter,BAMF Extractions,California,10.51,6,7,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-08T13:31:58Z,Blue Dream,4,Flowers,Pre-roll,California Finest,California,87.5,2,8,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-08T18:21:42Z,Blue Dream,4,Pre-Roll,Pre-roll,California Finest,California,87.5,10,8,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-08T18:43:25Z,Blue Dream,4,Vapes,Vaporizer Cartridge,AbsoluteXtracts,California,84.84,3,8,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-09T03:22:42Z,Blue Dream,4,Vape Cartidge,Vaporizer Cartridge,AbsoluteXtracts,California,84.84,4,8,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-09T04:17:46Z,Blue Dream,4,Concentrate,Oil,NW KIND,Oregon,35.79,7,8,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-09T09:10:02Z,Blue Dream,4,Oil,Oil,NW KIND,Oregon,35.79,9,9,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-09T09:23:01Z,Blue Dream,4,Concentrate,Crumble,Boss Concentrates,California,32.97,9,9,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-09T19:18:14Z,Blue Dream,4,Crumble,Crumble,Boss Concentrates,California,32.97,1,9,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-10T00:24:26Z,Blue Dream,4,Wax,Crumble,Boss Concentrates,California,32.97,5,9,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-10T00:56:54Z,Blue Dream,4,Concentrate,Shatter,Boss Concentrates,California,95.94,8,9,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-10T02:35:47Z,Blue Dream,4,Shatter,Shatter,Boss Concentrates,California,95.94,8,9,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-10T02:53:17Z,Blue Dream,4,Concentrate,Shatter,Chronic Extracts,California,95.94,2,9,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-10T17:42:26Z,Blue Dream,4,Shatter,Shatter,Chronic Extracts,California,95.94,5,10,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-10T21:47:48Z,Blue Dream,4,Concentrate,Oil,Imperial Extracts,California,35.79,7,10,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-11T00:26:36Z,Blue Dream,4,Oil,Oil,Imperial Extracts,California,35.79,8,10,6,2018,2018-02-04T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-11T11:53:04Z,Blue Dream,4,Concentrate,Oil,The CO2 Company,Oregon,35.79,3,11,6,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-11T13:33:02Z,Blue Dream,4,Oil,Oil,The CO2 Company,Oregon,35.79,5,11,6,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-11T17:51:30Z,Blue Dream,4,Vapes,Vaporizer Cartridge,The CO2 Company,Oregon,84.84,6,11,6,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T01:10:27Z,Blue Dream,4,Vape Cartidge,Vaporizer Cartridge,The CO2 Company,Oregon,84.84,5,11,6,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T02:06:29Z,Blue Dream,4,Concentrate,Shatter,NW KIND,Oregon,95.94,8,11,6,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T05:48:48Z,Blue Dream,4,Shatter,Shatter,NW KIND,Oregon,95.94,5,11,6,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T08:05:40Z,Blue Dream,4,Vapes,Vaporizer Cartridge,Pure Vape,California,84.84,7,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T10:33:09Z,Blue Dream,4,Vape Cartidge,Vaporizer Cartridge,Pure Vape,California,84.84,6,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T15:25:40Z,Blue Dream,4,Vapes,Vaporizer Cartridge,W Vapes,California,84.84,1,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T15:54:56Z,Blue Dream,4,Vape Cartidge,Vaporizer Cartridge,W Vapes,California,84.84,3,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T16:26:20Z,Blue Dream,4,Concentrate,Crumble,Skunk Feather Concentrates,California,32.97,5,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T17:34:24Z,Blue Dream,4,Crumble,Crumble,Skunk Feather Concentrates,California,32.97,9,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T19:12:39Z,Blue Dream,4,Wax,Crumble,Skunk Feather Concentrates,California,32.97,1,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-12T20:18:19Z,Blue Dream,4,Vapes,Vaporizer Disposable,W Vapes,California,48.22,10,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-13T04:44:51Z,Blue Dream,4,Disposable Vape,Vaporizer Disposable,W Vapes,California,48.22,1,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-13T05:18:10Z,Blue Dream,4,Concentrate,Crumble,Waxman Concentrates,California,32.97,3,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-13T06:08:04Z,Blue Dream,4,Crumble,Crumble,Waxman Concentrates,California,32.97,6,12,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-13T09:06:35Z,Blue Dream,4,Wax,Crumble,Waxman Concentrates,California,32.97,5,13,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-13T09:49:56Z,Blue Dream,4,Concentrate,Shatter,Rising Sun Extract,California,95.94,1,13,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-13T13:38:39Z,Blue Dream,4,Shatter,Shatter,Rising Sun Extract,California,95.94,1,13,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-13T16:55:02Z,Blue Dream,4,Concentrate,Crumble,Lunchbox Alchemy,Oregon,32.97,4,13,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-13T18:09:55Z,Blue Dream,4,Crumble,Crumble,Lunchbox Alchemy,Oregon,32.97,5,13,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-13T21:55:50Z,Blue Dream,4,Wax,Crumble,Lunchbox Alchemy,Oregon,32.97,2,13,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-13T23:57:46Z,Blue Dream,4,Concentrate,Wax,West Coast Cure,California,99.28,2,13,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-14T01:39:30Z,Blue Dream,4,Wax,Wax,West Coast Cure,California,99.28,9,13,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-14T01:42:11Z,Blue Dream,4,Vapes,Vaporizer Cartridge,Brite Labs,California,84.84,10,13,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-14T03:09:16Z,Blue Dream,4,Vape Cartidge,Vaporizer Cartridge,Brite Labs,California,84.84,4,13,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-14T11:52:40Z,Blue Dream,4,Vapes,Vaporizer Cartridge,FlavRX,California,84.84,4,14,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-14T12:03:40Z,Blue Dream,4,Vape Cartidge,Vaporizer Cartridge,FlavRX,California,84.84,7,14,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
2018-02-14T12:39:45Z,Blue Dream,4,Concentrate,Crumble,Nameless Genetics,California,32.97,7,14,7,2018,2018-02-11T08:00:00Z,Feb,2018-02-01T08:00:00Z
