id,location,quantity,unit_price,cost_per_invoice,product_name,prod_name_count,product_category,invoice_date,dow,week,yr,week_year,month,floor_month,invoice_no,stock_code,product_details,brand,brand_name,brand_category
848,California,30,2.08,62.400000000000006,Purple Kush,44,Pre-Roll,2020-07-25,25,30,2020,2020-07-19,Jul,2020-07-01,561105,23203, Pre-roll,Canna Cones,JUSTDAB,Vape Pens
848,California,30,1.65,49.5,Purple Kush,44,Pre-Roll,2020-03-17,17,11,2020,2020-03-15,Mar,2020-03-01,546899,21930, Pre-roll,Canna Cones,JUSTDAB,Edibles
975,California,30,0.85,25.5,Purple Kush,44,Flowers,2020-03-25,25,13,2020,2020-03-22,Mar,2020-03-01,547799,22355, Pre-roll,Medi Cone,Madrone California,Flower
975,California,30,2.95,88.5,Purple Kush,44,Pre-Roll,2020-06-07,7,23,2020,2020-06-07,Jun,2020-06-01,555798,21380, Pre-roll,Medi Cone,Madrone California,Flower
1016,California,30,2.08,62.400000000000006,Space Queen,43,Flowers,2020-06-15,15,24,2020,2020-06-14,Jun,2020-06-01,556890,85099F, Pre-roll,Medi Cone,MediX Oils,Concentrates
1016,California,30,2.1,63,Space Queen,43,Pre-Roll,2020-05-03,3,18,2020,2020-05-03,May,2020-05-01,551544,47599A, Pre-roll,Medi Cone,MediX Oils,Concentrates
394,California,25,0.42,10.5,Agent Orange,39,Flowers,2020-10-28,28,44,2020,2020-10-25,Oct,2020-10-01,573289,22704, Pre-roll,Medi Cone,Dan O Dan,Edibles
394,California,25,0.42,10.5,Agent Orange,39,Pre-Roll,2020-04-26,26,17,2020,2020-04-26,Apr,2020-04-01,550995,22704, Pre-roll,Medi Cone,Dan O Dan,Edibles
59,California,25,0.42,10.5,Dream Queen,39,Flowers,2020-02-10,10,6,2020,2020-02-09,Feb,2020-02-01,543586,23233, 5 Pack,Lit Sticks,Amazing Herbal Creations,Medical
59,California,25,0.42,10.5,Dream Queen,39,Pre-Roll,2020-11-13,13,46,2020,2020-11-08,Nov,2020-11-01,575942,16161P, 5 Pack,Lit Sticks,Amazing Herbal Creations,Medical
64,California,25,0.42,10.5,Dream Queen,39,Flowers,2020-06-30,30,26,2020,2020-06-28,Jun,2020-06-01,558558,22038, 3 Pack,Lit Sticks,Ambrosia Superior Extracts by TeraPen,Vapes
64,California,25,0.42,10.5,Dream Queen,39,Pre-Roll,2020-02-18,18,7,2020,2020-02-16,Feb,2020-02-01,544356,23230, 3 Pack,Lit Sticks,Ambrosia Superior Extracts by TeraPen,Vapes
68,California,25,0.42,10.5,Dream Queen,39,Flowers,2020-09-08,8,36,2020,2020-09-06,Sep,2020-09-01,565930,16169E, Pre-roll,Lit Sticks,Americone Products,Flower
68,California,25,0.42,10.5,Dream Queen,39,Pre-Roll,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574672,16169E, Pre-roll,Lit Sticks,Americone Products,Flower
238,California,25,1.95,48.75,Dream Queen,39,Flowers,2020-12-04,4,49,2020,2020-11-29,Nov,2020-11-01,580504,22659, Pre-roll,Emeralds,CannaBioGen (SPAIN),Flower
238,California,25,0.42,10.5,Dream Queen,39,Pre-Roll,2020-06-02,2,22,2020,2020-05-31,May,2020-05-01,555406,21500, Pre-roll,Emeralds,CannaBioGen (SPAIN),Flower
814,California,25,0.42,10.5,Dream Queen,39,Flowers,2020-11-11,11,46,2020,2020-11-08,Nov,2020-11-01,575903,22710, Pre-roll,Canna Cones,Infamous Genetics,Flower
814,California,25,0.42,10.5,Dream Queen,39,Pre-Roll,2020-06-23,23,25,2020,2020-06-21,Jun,2020-06-01,557864,21500, Pre-roll,Canna Cones,Infamous Genetics,Flower
945,California,25,0.42,10.5,Dream Queen,39,Flowers,2020-07-31,31,31,2020,2020-07-26,Jul,2020-07-01,561863,21495, Pre-roll,Black Sheep,Lord Bradley,Edibles
945,California,25,0.42,10.5,Dream Queen,39,Pre-Roll,2020-01-12,12,2,2020,2020-01-12,Jan,2020-01-01,540943,21495, Pre-roll,Black Sheep,Lord Bradley,Edibles
928,California,25,0.42,10.5,Harlequin,38,Flowers,2020-07-24,24,30,2020,2020-07-19,Jul,2020-07-01,561068,23231, Pre-roll,Americone,Life Gardens,Flower
928,California,25,0.42,10.5,Harlequin,38,Pre-Roll,2020-09-08,8,36,2020,2020-09-06,Sep,2020-09-01,566010,22959, Pre-roll,Americone,Life Gardens,Flower
720,Nova Scotia,25,0.42,10.5,Lemon Diesel,38,Flowers,2020-01-10,10,2,2020,2020-01-05,Jan,2020-01-01,540604,22050, 3 Pack,831 Organiks,HempMeds,Concentrates
720,Nova Scotia,25,0.42,10.5,Lemon Diesel,38,Flowers,2020-11-08,8,45,2020,2020-11-08,Nov,2020-11-01,575049,22959, 3 Pack,831 Organiks,HempMeds,Medical
720,Nova Scotia,25,0.42,10.5,Lemon Diesel,38,Pre-Roll,2020-05-06,6,19,2020,2020-05-03,May,2020-05-01,552051,22710, 3 Pack,831 Organiks,HempMeds,Concentrates
720,Nova Scotia,25,2.46,61.5,Lemon Diesel,38,Pre-Roll,2020-04-05,5,14,2020,2020-04-05,Apr,2020-04-01,549023,84946, 3 Pack,831 Organiks,HempMeds,Medical
1476,California,25,0.42,10.5,Brownie,37,Edibles,2020-08-16,16,33,2020,2020-08-16,Aug,2020-08-01,563432,22985,NA,Karma Treats,THCure (SPAIN),Medical
500,Nevada,25,0.42,10.5,Northern Lights,36,Topical,2020-08-16,16,33,2020,2020-08-16,Aug,2020-08-01,563428,22046,NA,Amore,Epic Edibles,Concentrates
500,Nevada,24,1.25,30,Northern Lights,36,Topical,2020-09-12,12,37,2020,2020-09-06,Sep,2020-09-01,566408,23226,NA,Amore,Epic Edibles,Edibles
500,Nevada,24,1.25,30,Northern Lights,36,Bath,2020-05-05,5,18,2020,2020-05-03,May,2020-05-01,551983,23076,NA,Amore,Epic Edibles,Concentrates
500,Nevada,24,0.55,13.200000000000001,Northern Lights,36,Bath,2020-07-19,19,29,2020,2020-07-19,Jul,2020-07-01,560590,23307,NA,Amore,Epic Edibles,Edibles
992,Manitoba,24,0.55,13.200000000000001,Harle-Tsu,35,Flowers,2020-02-15,15,7,2020,2020-02-09,Feb,2020-02-01,544037,84991, Pre-roll,Wunder Fruit Foods,Marimberos (SPAIN),Flower
992,Manitoba,24,1.25,30,Harle-Tsu,35,Pre-Roll,2020-08-30,30,35,2020,2020-08-30,Aug,2020-08-01,564800,47563A, Pre-roll,Wunder Fruit Foods,Marimberos (SPAIN),Flower
555,California,24,1.65,39.599999999999994,The White,32,Flowers,2020-11-22,22,47,2020,2020-11-22,Nov,2020-11-01,578081,21871, Pre-roll,Medithrive Direct,Flow Kana,Flower
555,California,24,1.25,30,The White,32,Pre-Roll,2020-11-10,10,45,2020,2020-11-08,Nov,2020-11-01,575624,23564, Pre-roll,Medithrive Direct,Flow Kana,Flower
247,California,24,0.83,19.919999999999998,Bubble Gum,31,Flowers,2020-10-18,18,42,2020,2020-10-18,Oct,2020-10-01,571716,21824, Pre-roll,Emeralds,Cannacopia,Vapes
247,California,24,0.29,6.959999999999999,Bubble Gum,31,Pre-Roll,2020-01-06,6,1,2020,2020-01-05,Jan,2020-01-01,540349,21982, Pre-roll,Emeralds,Cannacopia,Vapes
554,California,24,1.25,30,Strawberry Banana,31,Flowers,2020-10-25,25,43,2020,2020-10-25,Oct,2020-10-01,572735,23076, Pre-roll,Medithrive Direct,FLORACAL FARMS,Flower
554,California,24,3.39,81.36,Strawberry Banana,31,Pre-Roll,2020-04-18,18,16,2020,2020-04-12,Apr,2020-04-01,550476,84997A, Pre-roll,Medithrive Direct,FLORACAL FARMS,Flower
1186,Michigan,24,1.25,30,Brain Candy,30,Edibles,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,537201,21914, Brain Bombs (500mg),Brown Bag Bakery,Platinum Vape,Flower
1186,Michigan,24,1.25,30,Brain Candy,30,Edibles,2020-08-08,8,32,2020,2020-08-02,Aug,2020-08-01,562716,20971, Brain Bombs (500mg),Brown Bag Bakery,Platinum Vape,Concentrates
1186,Michigan,24,0.29,6.959999999999999,Brain Candy,30,Edibles,2020-10-28,28,44,2020,2020-10-25,Oct,2020-10-01,573280,22577, Brain Bombs (500mg),Brown Bag Bakery,Platinum Vape,Vape Pens
1186,Michigan,24,0.29,6.959999999999999,Brain Candy,30,Edibles,2020-06-30,30,26,2020,2020-06-28,Jun,2020-06-01,558534,85212, Brain Bombs (500mg),Brown Bag Bakery,Platinum Vape,Medical
1186,Michigan,24,0.55,13.200000000000001,Brain Candy,30,Candy,2020-01-09,9,2,2020,2020-01-05,Jan,2020-01-01,540539,84992, Brain Bombs (500mg),Brown Bag Bakery,Platinum Vape,Flower
1186,Michigan,24,0.85,20.4,Brain Candy,30,Candy,2020-08-12,12,33,2020,2020-08-09,Aug,2020-08-01,563150,20983, Brain Bombs (500mg),Brown Bag Bakery,Platinum Vape,Concentrates
1186,Michigan,24,0.42,10.08,Brain Candy,30,Candy,2020-05-22,22,21,2020,2020-05-17,May,2020-05-01,554082,22998, Brain Bombs (500mg),Brown Bag Bakery,Platinum Vape,Vape Pens
1186,Michigan,24,1.25,30,Brain Candy,30,Candy,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,576899,85035C, Brain Bombs (500mg),Brown Bag Bakery,Platinum Vape,Medical
1187,California,24,0.55,13.200000000000001,Brain Candy,30,Edibles,2020-05-06,6,19,2020,2020-05-03,May,2020-05-01,552149,84991, Brain Bombs (260mg),Brown Bag Bakery,PLUME,Vapes
1187,California,24,2.08,49.92,Brain Candy,30,Candy,2020-11-02,2,44,2020,2020-11-01,Nov,2020-11-01,574062,23157, Brain Bombs (260mg),Brown Bag Bakery,PLUME,Vapes
1188,California,24,0.19,4.5600000000000005,Brain Candy,30,Edibles,2020-09-29,29,39,2020,2020-09-27,Sep,2020-09-01,568952,22044, Brain Bombs (130mg),Brown Bag Bakery,Plus Products,Edibles
1188,California,24,0.83,19.919999999999998,Brain Candy,30,Candy,2020-08-11,11,32,2020,2020-08-09,Aug,2020-08-01,562939,23182, Brain Bombs (130mg),Brown Bag Bakery,Plus Products,Edibles
1189,California,24,1.95,46.8,Brain Candy,30,Edibles,2020-06-30,30,26,2020,2020-06-28,Jun,2020-06-01,558571,22992, Brain Bombs (65mg),Brown Bag Bakery,PlusCBD Oil,Edibles
1189,California,24,2.1,50.400000000000006,Brain Candy,30,Edibles,2020-04-05,5,14,2020,2020-04-05,Apr,2020-04-01,548968,21181, Brain Bombs (65mg),Brown Bag Bakery,PlusCBD Oil,Medical
1189,California,24,4.95,118.80000000000001,Brain Candy,30,Candy,2020-05-10,10,19,2020,2020-05-10,May,2020-05-01,552572,79321, Brain Bombs (65mg),Brown Bag Bakery,PlusCBD Oil,Edibles
1189,California,24,0.85,20.4,Brain Candy,30,Candy,2020-12-01,1,48,2020,2020-11-29,Nov,2020-11-01,536572,22574, Brain Bombs (65mg),Brown Bag Bakery,PlusCBD Oil,Medical
1190,California,24,4.25,102,Brain Candy,30,Edibles,2020-02-02,2,5,2020,2020-02-02,Feb,2020-02-01,542933,22720, Brain Bombs (30mg),Brown Bag Bakery,PMP Clones,Flower
1190,California,24,1.25,30,Brain Candy,30,Candy,2020-07-12,12,28,2020,2020-07-12,Jul,2020-07-01,559819,21122, Brain Bombs (30mg),Brown Bag Bakery,PMP Clones,Flower
1191,California,24,0.42,10.08,Brain Candy,30,Edibles,2020-07-15,15,29,2020,2020-07-12,Jul,2020-07-01,560184,22152, Sea-Salted (500mg),Brown Bag Bakery,Pocket Alchemy,Medical
1191,California,24,0.29,6.959999999999999,Brain Candy,30,Candy,2020-09-04,4,36,2020,2020-08-30,Aug,2020-08-01,565416,22614, Sea-Salted (500mg),Brown Bag Bakery,Pocket Alchemy,Medical
1192,California,24,0.55,13.200000000000001,Brain Candy,30,Edibles,2020-03-23,23,12,2020,2020-03-22,Mar,2020-03-01,547413,21976, Sea-Salted (260mg),Brown Bag Bakery,Populum,Medical
1192,California,24,0.42,10.08,Brain Candy,30,Candy,2020-10-03,3,40,2020,2020-09-27,Sep,2020-09-01,569241,22489, Sea-Salted (260mg),Brown Bag Bakery,Populum,Medical
1193,Oregon,24,0.42,10.08,Brain Candy,30,Edibles,2020-03-10,10,10,2020,2020-03-08,Mar,2020-03-01,546275,85186A, Sea-Salted (130mg),Brown Bag Bakery,Porta Farms,Flower
1193,Oregon,24,0.42,10.08,Brain Candy,30,Candy,2020-03-24,24,12,2020,2020-03-22,Mar,2020-03-01,547667,22997, Sea-Salted (130mg),Brown Bag Bakery,Porta Farms,Flower
1194,Oregon,24,0.55,13.200000000000001,Brain Candy,30,Edibles,2020-07-14,14,28,2020,2020-07-12,Jul,2020-07-01,559928,21976, Sea-Salted (65mg),Brown Bag Bakery,Positronics Seeds (SPAIN),Flower
1194,Oregon,24,0.42,10.08,Brain Candy,30,Candy,2020-06-16,16,24,2020,2020-06-14,Jun,2020-06-01,557117,21916, Sea-Salted (65mg),Brown Bag Bakery,Positronics Seeds (SPAIN),Flower
1197,California,24,0.42,10.08,Brain Candy,30,Edibles,2020-02-18,18,7,2020,2020-02-16,Feb,2020-02-01,544368,22716, Classic (260mg),Brown Bag Bakery,Pot-O-Coffee,Edibles
1197,California,24,0.12,2.88,Brain Candy,30,Candy,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,577061,20668, Classic (260mg),Brown Bag Bakery,Pot-O-Coffee,Edibles
1198,California,24,0.19,4.5600000000000005,Brain Candy,30,Edibles,2020-10-21,21,43,2020,2020-10-18,Oct,2020-10-01,572127,85078, Classic (130mg),Brown Bag Bakery,Potters Cannabis Co.,Vapes
1198,California,24,1.25,30,Brain Candy,30,Edibles,2020-03-28,28,13,2020,2020-03-22,Mar,2020-03-01,547900,21390, Classic (130mg),Brown Bag Bakery,Potters Cannabis Co.,Medical
1198,California,24,1.25,30,Brain Candy,30,Edibles,2020-07-18,18,29,2020,2020-07-12,Jul,2020-07-01,560288,22791, Classic (130mg),Brown Bag Bakery,Potters Cannabis Co.,Batteries
1198,California,24,0.55,13.200000000000001,Brain Candy,30,Candy,2020-10-12,12,41,2020,2020-10-11,Oct,2020-10-01,570703,21213, Classic (130mg),Brown Bag Bakery,Potters Cannabis Co.,Vapes
1198,California,24,4.25,102,Brain Candy,30,Candy,2020-11-24,24,47,2020,2020-11-22,Nov,2020-11-01,578358,22112, Classic (130mg),Brown Bag Bakery,Potters Cannabis Co.,Medical
1198,California,24,1.25,30,Brain Candy,30,Candy,2020-05-09,9,19,2020,2020-05-03,May,2020-05-01,552445,22297, Classic (130mg),Brown Bag Bakery,Potters Cannabis Co.,Batteries
1199,California,24,0.42,10.08,Brain Candy,30,Edibles,2020-03-03,3,9,2020,2020-03-01,Mar,2020-03-01,545544,23006, Classic (65mg),Brown Bag Bakery,Premium Extracts Plus,Concentrates
1199,California,24,0.29,6.959999999999999,Brain Candy,30,Candy,2020-01-27,27,4,2020,2020-01-26,Jan,2020-01-01,542373,21985, Classic (65mg),Brown Bag Bakery,Premium Extracts Plus,Concentrates
1200,California,24,0.42,10.08,Brain Candy,30,Edibles,2020-05-10,10,19,2020,2020-05-10,May,2020-05-01,552533,22999, Classic (30mg),Brown Bag Bakery,Premium Melts,Concentrates
1200,California,24,1.25,30,Brain Candy,30,Candy,2020-09-28,28,39,2020,2020-09-27,Sep,2020-09-01,568576,21914, Classic (30mg),Brown Bag Bakery,Premium Melts,Concentrates
1566,California,24,1.65,39.599999999999994,Lolly Pops,30,Edibles,2020-11-21,21,47,2020,2020-11-15,Nov,2020-11-01,577729,23321, Peppermint,Kandy Care,Tru Organics Co,Medical
1566,California,24,1.95,46.8,Lolly Pops,30,Candy,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537233,22812, Peppermint,Kandy Care,Tru Organics Co,Medical
449,Arizona,24,0.42,10.08,Vapor Cream,30,Concentrate,2020-04-26,26,17,2020,2020-04-26,Apr,2020-04-01,551134,22998, 1.25 gr,Canna Magic,Drift,Edibles
449,Arizona,24,1.25,30,Vapor Cream,30,Topical,2020-06-03,3,23,2020,2020-05-31,May,2020-05-01,555407,23227, 1.25 gr,Canna Magic,Drift,Edibles
449,Arizona,24,3.39,81.36,Vapor Cream,30,RSO,2020-09-26,26,39,2020,2020-09-20,Sep,2020-09-01,568376,21745, 1.25 gr,Canna Magic,Drift,Edibles
450,Arizona,24,0.55,13.200000000000001,Vapor Cream,30,Concentrate,2020-12-17,17,51,2020,2020-12-13,Dec,2020-12-01,539374,22417, 1.25 gr,Canna Magic,Dro-tein,Edibles
450,Arizona,24,2.95,70.80000000000001,Vapor Cream,30,Topical,2020-05-26,26,21,2020,2020-05-24,May,2020-05-01,554705,22271, 1.25 gr,Canna Magic,Dro-tein,Edibles
450,Arizona,24,2.55,61.199999999999996,Vapor Cream,30,RSO,2020-11-23,23,47,2020,2020-11-22,Nov,2020-11-01,578314,22697, 1.25 gr,Canna Magic,Dro-tein,Edibles
451,Arizona,24,0.85,20.4,Vapor Cream,30,Concentrate,2020-12-02,2,49,2020,2020-11-29,Nov,2020-11-01,536671,85061W, 1.25 gr,Canna Magic,Duke Seeds Bank (SPAIN),Flower
451,Arizona,24,0.42,10.08,Vapor Cream,30,Topical,2020-10-07,7,41,2020,2020-10-04,Oct,2020-10-01,570000,85203, 1.25 gr,Canna Magic,Duke Seeds Bank (SPAIN),Flower
451,Arizona,24,0.42,10.08,Vapor Cream,30,RSO,2020-02-24,24,8,2020,2020-02-23,Feb,2020-02-01,544846,21830, 1.25 gr,Canna Magic,Duke Seeds Bank (SPAIN),Flower
452,Arizona,24,1.65,39.599999999999994,Vapor Cream,30,Concentrate,2020-01-25,25,4,2020,2020-01-19,Jan,2020-01-01,542084,21731, 1.25 gr,Canna Magic,Dunlevie,Vapes
452,Arizona,24,1.65,39.599999999999994,Vapor Cream,30,Topical,2020-09-19,19,38,2020,2020-09-13,Sep,2020-09-01,567340,22553, 1.25 gr,Canna Magic,Dunlevie,Vapes
452,Arizona,24,1.04,24.96,Vapor Cream,30,RSO,2020-07-21,21,29,2020,2020-07-19,Jul,2020-07-01,560841,23212, 1.25 gr,Canna Magic,Dunlevie,Vapes
454,Colorado,24,1.65,39.599999999999994,Vapor Cream,30,Concentrate,2020-09-21,21,38,2020,2020-09-20,Sep,2020-09-01,567628,23340, 2.5 gr,Canna Magic,Dutch Girl,Flower
454,Colorado,24,0.55,13.200000000000001,Vapor Cream,30,Concentrate,2020-06-23,23,25,2020,2020-06-21,Jun,2020-06-01,557949,23309, 2.5 gr,Canna Magic,Dutch Girl,Edibles
454,Colorado,24,0.39,9.36,Vapor Cream,30,Topical,2020-10-20,20,42,2020,2020-10-18,Oct,2020-10-01,572086,23376, 2.5 gr,Canna Magic,Dutch Girl,Flower
454,Colorado,24,0.42,10.08,Vapor Cream,30,Topical,2020-10-24,24,43,2020,2020-10-18,Oct,2020-10-01,572528,22998, 2.5 gr,Canna Magic,Dutch Girl,Edibles
454,Colorado,24,0.65,15.600000000000001,Vapor Cream,30,RSO,2020-01-11,11,2,2020,2020-01-05,Jan,2020-01-01,540809,21901, 2.5 gr,Canna Magic,Dutch Girl,Flower
454,Colorado,24,0.55,13.200000000000001,Vapor Cream,30,RSO,2020-08-09,9,32,2020,2020-08-09,Aug,2020-08-01,562841,84992, 2.5 gr,Canna Magic,Dutch Girl,Edibles
457,Colorado,24,0.39,9.36,Vapor Cream,30,Concentrate,2020-10-21,21,43,2020,2020-10-18,Oct,2020-10-01,572211,22398, 2.5 gr,Canna Magic,Dying Breed Seeds,Flower
457,Colorado,24,0.42,10.08,Vapor Cream,30,Topical,2020-04-17,17,16,2020,2020-04-12,Apr,2020-04-01,550323,22713, 2.5 gr,Canna Magic,Dying Breed Seeds,Flower
457,Colorado,24,0.85,20.4,Vapor Cream,30,RSO,2020-12-16,16,51,2020,2020-12-13,Dec,2020-12-01,539240,22700, 2.5 gr,Canna Magic,Dying Breed Seeds,Flower
458,Colorado,24,0.55,13.200000000000001,Vapor Cream,30,Concentrate,2020-09-20,20,38,2020,2020-09-20,Sep,2020-09-01,567378,21212, 2.5 gr,Canna Magic,Dynasty Genetics,Flower
458,Colorado,24,0.29,6.959999999999999,Vapor Cream,30,Topical,2020-11-21,21,47,2020,2020-11-15,Nov,2020-11-01,577746,22578, 2.5 gr,Canna Magic,Dynasty Genetics,Flower
458,Colorado,24,0.29,6.959999999999999,Vapor Cream,30,RSO,2020-10-12,12,41,2020,2020-10-11,Oct,2020-10-01,570721,21015, 2.5 gr,Canna Magic,Dynasty Genetics,Flower
1002,Michigan,24,0.42,10.08,Double Dream,26,Flowers,2020-02-22,22,8,2020,2020-02-16,Feb,2020-02-01,544638,22997, Pre-roll,Emeralds,"Me, My Wife & Trees",Edibles
1002,Michigan,24,0.85,20.4,Double Dream,26,Flowers,2020-08-14,14,33,2020,2020-08-09,Aug,2020-08-01,563205,22197, Pre-roll,Emeralds,"Me, My Wife & Trees",Medical
1002,Michigan,24,1.25,30,Double Dream,26,Pre-Roll,2020-06-16,16,24,2020,2020-06-14,Jun,2020-06-01,557057,85183A, Pre-roll,Emeralds,"Me, My Wife & Trees",Edibles
1002,Michigan,24,0.85,20.4,Double Dream,26,Pre-Roll,2020-10-19,19,42,2020,2020-10-18,Oct,2020-10-01,571905,84012, Pre-roll,Emeralds,"Me, My Wife & Trees",Medical
1301,California,24,3.39,81.36,Sour Kush,25,Tincture,2020-10-21,21,43,2020,2020-10-18,Oct,2020-10-01,572215,23328, THC-CBN,Moon Lion Cannascience,Ruby Cannabis Sugar,Concentrates
1301,California,24,0.21,5.04,Sour Kush,25,Tincture,2020-08-26,26,35,2020,2020-08-23,Aug,2020-08-01,564642,16011, THC-CBN,Moon Lion Cannascience,Ruby Cannabis Sugar,Edibles
1593,Arizona,24,1.65,39.599999999999994,Chocolate Chip Cookie,24,Edibles,2020-08-03,3,31,2020,2020-08-02,Aug,2020-08-01,562202,22077,NA,Cloudy Daze,Vapurrr Extracts,Concentrates
1593,Arizona,24,1.25,30,Chocolate Chip Cookie,24,Edibles,2020-05-22,22,21,2020,2020-05-17,May,2020-05-01,554074,23076,NA,Cloudy Daze,Vapurrr Extracts,Vape Pens
1398,California,24,0.39,9.36,Fruit Punch,24,Edibles,2020-10-05,5,40,2020,2020-10-04,Oct,2020-10-01,569653,21981, Sativa (300mg),Glowing Buddha,Spire Ridge Farms,Flower
1398,California,24,0.29,6.959999999999999,Fruit Punch,24,Edibles,2020-10-11,11,41,2020,2020-10-11,Oct,2020-10-01,570637,22578, Sativa (300mg),Glowing Buddha,Spire Ridge Farms,Concentrates
1398,California,24,0.65,15.600000000000001,Fruit Punch,24,Drink,2020-02-14,14,7,2020,2020-02-09,Feb,2020-02-01,543832,21902, Sativa (300mg),Glowing Buddha,Spire Ridge Farms,Flower
1398,California,24,0.19,4.5600000000000005,Fruit Punch,24,Drink,2020-08-23,23,34,2020,2020-08-23,Aug,2020-08-01,564144,21386, Sativa (300mg),Glowing Buddha,Spire Ridge Farms,Concentrates
468,Oregon,24,7.65,183.60000000000002,Sensi Star,24,Flowers,2020-12-17,17,51,2020,2020-12-13,Dec,2020-12-01,539444,22752, Pre-roll,Emeralds,East Fork Cultivars,Flower
468,Oregon,24,0.85,20.4,Sensi Star,24,Pre-Roll,2020-10-24,24,43,2020,2020-10-18,Oct,2020-10-01,572542,22418, Pre-roll,Emeralds,East Fork Cultivars,Flower
1524,California,24,0.65,15.600000000000001,Cake Pop,23,Edibles,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,576906,20975, Peanut Butter,Buddha Bakes,Therapy Pure Essentials,Medical
1524,California,24,0.42,10.08,Cake Pop,23,Snack,2020-09-30,30,40,2020,2020-09-27,Sep,2020-09-01,569020,22152, Peanut Butter,Buddha Bakes,Therapy Pure Essentials,Medical
1525,California,24,0.55,13.200000000000001,Cake Pop,23,Edibles,2020-07-11,11,28,2020,2020-07-05,Jul,2020-07-01,559672,23309, Coconut,Buddha Bakes,Therapy Tonics and Provisions,Edibles
1525,California,24,0.39,9.36,Cake Pop,23,Edibles,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,581112,22616, Coconut,Buddha Bakes,Therapy Tonics and Provisions,Medical
1525,California,24,8.15,195.60000000000002,Cake Pop,23,Snack,2020-09-06,6,36,2020,2020-09-06,Sep,2020-09-01,565748,23173, Coconut,Buddha Bakes,Therapy Tonics and Provisions,Edibles
1525,California,24,0.12,2.88,Cake Pop,23,Snack,2020-01-12,12,2,2020,2020-01-12,Jan,2020-01-01,540943,20668, Coconut,Buddha Bakes,Therapy Tonics and Provisions,Medical
1528,California,24,4.15,99.60000000000001,Cake Pop,23,Edibles,2020-10-28,28,44,2020,2020-10-25,Oct,2020-10-01,573278,23355, Apple,Buddha Bakes,Tia Lisa,Edibles
1528,California,24,1.45,34.8,Cake Pop,23,Snack,2020-10-02,2,40,2020,2020-09-27,Sep,2020-09-01,569234,21670, Apple,Buddha Bakes,Tia Lisa,Edibles
1530,Arizona,24,1.25,30,Cake Pop,23,Edibles,2020-01-21,21,3,2020,2020-01-19,Jan,2020-01-01,541784,22294, Blueberry,Buddha Bakes,Timeless Vapes,Concentrates
1530,Arizona,24,1.25,30,Cake Pop,23,Snack,2020-02-14,14,7,2020,2020-02-09,Feb,2020-02-01,543828,22256, Blueberry,Buddha Bakes,Timeless Vapes,Concentrates
1531,Arizona,24,1.45,34.8,Cake Pop,23,Edibles,2020-09-11,11,37,2020,2020-09-06,Sep,2020-09-01,566281,21172, Strawberry,Buddha Bakes,Tinley Beverage Co.,Edibles
1531,Arizona,24,1.25,30,Cake Pop,23,Snack,2020-10-13,13,41,2020,2020-10-11,Oct,2020-10-01,571047,23076, Strawberry,Buddha Bakes,Tinley Beverage Co.,Edibles
1532,Arizona,24,1.69,40.56,Cake Pop,23,Edibles,2020-11-22,22,47,2020,2020-11-22,Nov,2020-11-01,578069,21833, Birthday Cake,Buddha Bakes,Tinman Oil,Concentrates
